"","ID","LAT","LONG","LOCATION","CONDOM","BUILDAGE","FLOOR","INDIVSAPT","LOCALI","TPPROP","STATUS","HEATING","AC","PUB_DATE","CATASTINFO","APTCHAR","PHOTOSNUM","AGE","ENCLASS","CONTR","DISP","TOTPIANI","PAUTO","REVIEW","METRATURA.totalMainSurface","METRATURA.constitution","METRATURA.floor","METRATURA.surface","METRATURA.percentage","METRATURA.surfaceType","METRATURA.commercialSurface","HASMULTI","LOWRDPRICE.originalPrice","LOWRDPRICE.currentPrice","LOWRDPRICE.passedDays","LOWRDPRICE.date","NROOMS","PRICE","SQFEET","TITLE"
"1","82693539",45.4709,9.20868,"via antonio kramer  20","133","1920","3°, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-22,"Classe A/4, rendita € 475","- - fibra ottica- - - porta blindata- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - infissi esterni in doppio vetro / legno- - - esposizione doppia- -","20","Skyline RE Milano",NA,"Affitto",NA,"5 piani",NA,"Rif: KRAMER C - TRILOCALE RISTRUTTURATO NUOVO SOLO CUCINA ARREDATA. No, condivisioni, no sublocazioni, no affitti brevi. Disponibile da subito. Nelle immediate adiacenze di Porta Venezia, all’interno di un palazzo d’epoca del 1920 con servizio di portineria, proponiamo appartamento completamente ristrutturato circa posto al terzo piano con ascensore e servizio di portineria. La residenza colpisce per la particolare luminosità che esalta gli spazi e la qualità delle finiture. L’appartamento è stato ristrutturato a nuovo e si compone di un ingresso diretto sul soggiorno con cucina a vista, due camere da letto, bagno, ripostiglio e balcone. La pavimentazione è in parquet in tutta la casa, gli infissi sono in legno con doppio vetro, ceramica nei servizi, riscaldamento autonomo, climatizzato. Particolare nota è l’ubicazione dell’immobile nella prestigiosa cornice di Porta Venezia, a pochi passi dai curati e rinnovati Giardini di Via Palestro che ospitano il Planetario ed il Museo civico di Storia Naturale ed alle più importanti vie legate allo shopping milanese come l’elegante Corso Venezia e Corso Buenos Aires, ricca di negozi, ristoranti e locali alla moda. La zona è servita dalla linea della metropolitana M1 Porta Venezia, dal passante ferroviario e da diverse linee di tram e autobus.",82,0 m²,c("Abitazione", "Balcone"),c("3", "3"),c("80,5 m²", "3,0 m²"),c("100 %", "50 %"),c("Principale", "Principale"),c("80,5 m²", "1,5 m²"),TRUE,NA,NA,NA,NA,"3","1700","82","Trilocale via ANTONIO KRAMER  20, Milano"
"2","82585523",45.4770,9.15101,"piazzale arduino C.A.","310","1940","6°, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina a vista",NA,"Nuovo / In costruzione","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-22,"Classe A/3, rendita € 697","- - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - esposizione doppia- -","20","Skyline RE Milano",NA,"Affitto",NA,"7 piani",NA,"Rif: CITY LIFE CUBE - OK CONTRATTO SOCIETÀ. PARZIALMENTE ARREDATO. Dove un tempo sorgeva l’antica Fiera Campionaria troviamo oggi il moderno quartiere City Life con le Tre Torri, l’innovativo centro direzionale, il parco pubblico interamente pedonale e lo shopping district con negozi di lusso e ristoranti alla moda. Proprio di fronte agli Orti Fioriti, in Piazzale Arduino sorge un palazzo signorile risalente al 1940 con servizio di portineria ed ascensore; qui al suo interno proponiamo uno splendido appartamento recentemente e completamente ristrutturato a nuovo posto al sesto piano con vista panoramica e finiture di alto standing. La splendida residenza si compone di un ingresso ampio che conduce al salone doppio affacciato sul verde e moderno quartiere di City Life, la cucina arredata e perfettamente attrezzata è racchiusa all'interno di una moderna “cube Kitchen” posta nella zona living che ottimizza lo spazio e rende l’ambiente elegante e raffinato. La zona notte si compone di una camera da letto con bagno en suite, cabina armadio dedicata e balcone, seconda ed ampia camera da letto, secondo bagno con vasca e locale lavanderia. La pavimentazione è in parquet a listoni spessore 12 mm essenza rovere in tutta la casa, gli infissi sono in PVC con doppio vetro, apertura a vasistas, tapparelle motorizzate, predisposizione impianto d’allarme volumetrico, riscaldamento a caloriferi con termo valvole, predisposizione per impianto di condizionamento. Sono di particolare nota sia la luminosità che la vista panoramica. La zona è servita dalle fermate Tre Torri ed Amendola rispettivamente delle linee M5 e M1, da diversi mezzi di superficie, stazione di servizio bike sharing Atm oltre alla possibilità di raggiungere comodamente tangenziali ed autostrade.",110,0 m²,c("Abitazione", "Balcone", "Balcone"),c("6", "6", "6"),c("107,0 m²", "4,0 m²", "2,0 m²"),c("100 %", "50 %", "50 %"),c("Principale", "Principale", "Principale"),c("107,0 m²", "2,0 m²", "1,0 m²"),TRUE,NA,NA,NA,NA,"3","2450","110","Trilocale piazzale ARDUINO, Milano"
"3","80532997",45.4605,9.18927,"via paolo da cannobio  37","467","1967","4°, con ascensore","Appartamento","5 (3 camere da letto, 2 altri), 3 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-28,"Classe A/2, rendita € 3.227","- - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - cantina- - - infissi esterni in doppio vetro / metallo- - - esposizione doppia- -","20","Skyline RE Milano",NA,"Affitto",NA,"4 piani",NA,"Rif: MISSORI HOME - OK CONTRATTO A SOCIETÀ. No sub-locazioni, No condivisioni, No affitti brevi.
Tra il Duomo e l’Università Statale passando dalla storica Torre Velasca e Piazza Missori, in posizione strategica per muoversi a piedi nel centro storico della città, troviamo Via Paolo da Cannobio. All'interno di uno stabile signorile con portineria ed ascensore, proponiamo un elegante appartamento di mq 180 parzialmente arredato, unico al piano. L’ingresso conduce ad una hall dedicata all'accoglienza ospiti che ci accompagna al salone di rappresentanza con camino ed attigua sala da pranzo – studio. La cucina abitabile arredata è perfettamente accessoriata e dotata di un balcone; l’adiacente camera con lavanderia completano la zona dedicata ai servizi. 
Il corridoio, caratteristica delle case di rappresentanza, conduce alla zona notte, ben separata dal living, si compone di camera padronale con bagno en suite, ulteriori due camere entrambi matrimoniali e un bagno. 
"127","82633259",45.4865,9.19010,"via federico confalonieri 5","50","1930","1° piano","Appartamento","1 camera da letto, 1 bagno, cucina angolo cottura",NA,"Buono / Abitabile","Autonomo, a radiatori, alimentato a metano",NA,2020-09-14,"Rendita € 111","- - cancello elettrico- - - fibra ottica- - - porta blindata- - - portiere mezza giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / pvc- - - esposizione doppia- -","20","Affiliato Tecnocasa: ISOLA RE S.A.S.",NA,"Affitto",NA,"3 piani",NA,"Nel cuore del quartiere Isola, di fronte al Bosco Verticale, proponiamo in contesto vecchia Milano grazioso monolocale con bagno finestrato. La soluzione offre tranquillità grazie alla posizione alla fine del cortile. Riscaldamento autonomo. Presenza di portineria mezza giornata e rastrelliera per le biciclette. disponibile dal 15 ottobre.",20,0 m²,Altro,1,20,0 m²,100 %,Principale,20,0 m²,TRUE,NA,NA,NA,NA,"1","750","20","Monolocale via federico confalonieri 5, Milano"
"128","82586747",45.4761,9.22420,"via giovanni pascoli 56","150","1940","8° piano, con ascensore","Attico","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori","Autonomo, freddo",2020-09-26,"Classe A/3","- - cancello elettrico- - - porta blindata- - - esposizione esterna- - - armadio a muro- - - terrazza- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / pvc- -","19","Duomo Case srl",NA,"Affitto",NA,"8 piani",NA,"Via Pascoli/Politecnico/Viale Romagna in contesto epoca signorile al piano 8° attico bilocale moderno composto da soggiorno con cucina a vista su misura e terrazzo con affaccio interno silenzioso camera da letto matrimoniale, bagno con doccia. Pavimentazione in parquet e ceramica in bagno. 
Riscaldamento e condizionamento autonomi. 
Canone mensile € 1.300 oltre € 150 di spese condominiali. 
Per info: segreteria 02 36736191 - 333 3463300 info@duomocase.it Consultate il nostro sito: www.duomocase.it
Le informazioni ed i dati qui riportati hanno valore puramente indicativo e non hanno valore contrattuale.",48,0 m²,Abitazione,8,48,0 m²,100 %,Principale,48,0 m²,TRUE,NA,NA,NA,NA,"2","1300","48","Attico via Giovanni Pascoli 56, Milano"
"129","80575825",45.4656,9.20550,"via vincenzo bellini 10,","150",NA,"4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno",NA,"Ottimo / Ristrutturato","Autonomo","Autonomo, freddo/caldo",2020-09-21,NA,"- - cancello elettrico- - - porta blindata- - - armadio a muro- - - portiere mezza giornata- - - esposizione doppia- -","16","Wolf And Wolf srl",NA,"Affitto",NA,"4 piani",NA,"In meraviglioso stabile d'epoca, delizioso appartamento mansardato di 80 mq al quarto e ultimo piano. I numerosi punti luce naturali e la loro disposizione rendono l'ambiente estremamente luminoso. L'ingresso si apre sul corridoio che vanta diverse armadiature su misura, un ripostiglio e una comoda cabina armadio. Lo splendido salotto è collegato alla camera da letto con travi a vista originali e la cucina è attrezzata di ogni elettrodomestico. Il bagno con doccia e un locale lavanderia completano l'appartamento. 
Disponibile dalla fine di Ottobre. 
Lo stabile si trova in una bellissima via a pochi passi da piazza San Babila, con tutti i servizi che offre il pieno Centro, mantenendo al contempo un'ottima tranquillità.
Possibilità di effettuare la visita dell'appartamento da remoto.
____
La presente offerta non costituisce elemento contrattuale.
Wolf and Wolf srl non accetta responsabilità di alcun genere relativamente alle informazioni riportate, in quanto esse sono state fornite da terze persone. Wolf and Wolf srl considera tali informazioni veritiere e non si assume alcuna responsabilità circa omissioni, inesattezze ed attualità delle stesse.",80,0 m²,Abitazione,4,80,0 m²,100 %,Principale,80,0 m²,TRUE,NA,NA,NA,NA,"2","1850","80","Bilocale via Vincenzo Bellini, 10, Milano"
"130","80471211",45.4701,9.19498,"via santo spirito C.A.","600","1900","3° piano, con ascensore","Appartamento","5 (2 camere da letto, 3 altri), 3 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-24,NA,"- - videocitofono- - - porta blindata- - - reception- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - cantina- - - esposizione doppia- -","19","Fontana Immobili di Prestigio",NA,"Affitto",NA,"4 piani",NA,"Rif: Santo Spirito 190 - ""Quadrilatero della moda. In elegante palazzo d'epoca proponiamo in locazione appartamento di 190 mq in fase di ristrutturazione composto da: ingresso, ampio salone triplo, cucina abitabile, due camere, due ampie cabine armadio e doppi servizi, uno con box doccia e l'altro con vasca. Luminoso, la posizione sulla affascinante corte interna rende l'appartamento estremamente silenzioso. Impianto di condizionamento. Ristrutturato con finiture di Prestigio. Cantina.
Mezzi di trasporto pubblico: linea metropolitana M1 San Babila, oltre ad linee tramviarie 1, 27 . Oltre ai tanti negozi, locali e servizi tipici del zona limitrofa a Piazza San Babila e Corso Vittorio Emanuele a due passi dal Quadrilatero della Moda.
Zona ampiamente residenziale e commerciale mette a disposizione negozi di prima necessità, farmacie e scuole, dalla materna, elementari, medie e licei.
La società Fontana Immobiliare srl dichiara che fin dalla creazione di questo sito web, e durante la sua quotidiana gestione, viene svolto un accurato lavoro per fornire alla nostra clientela le informazioni più aggiornate, corrette e chiare possibili. E’ evidente che sono possibili errori involontari, e gli stessi vengono fatti in assoluta buona fede. La società Fontana Immobiliare srl lavora ogni giorno per inserire informazioni complete ed aggiornate, ma non fornisce garanzie e non si assume alcuna responsabilità per eventuali errori e/o omissioni di informazioni e/o di dati degli immobili. Le immagini e le descrizioni di tutti i nostri annunci, relativi agli immobili pubblicati in vendita ed in locazione, non costituiscono inoltre elemento di pretesa contrattuale pertanto, nei più ampi termini di legge, la società Fontana Immobiliare srl declina ogni responsabilità.",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"5","4150","190","Appartamento via Santo Spirito, Milano"
"131","81740324",45.4701,9.19050,"via fratelli gabba C.A.","417",NA,"3° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 2 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato","Autonomo, freddo",2020-09-21,NA,"- - videocitofono- - - portiere intera giornata- - - giardino comune- -","20","Wolf And Wolf srl",NA,"Affitto",NA,"5 piani","1 in garage/box","A pochi passi dal Quadrilatero e dall'affascinante Brera, proponiamo in affitto un appartamento di charme posto al terzo piano di uno dei palazzi più eleganti dell'esclusiva via Gabba.
L'intero appartamento vanta finiture di alto livello e pavimenti in parquet. 
L'ampio ingresso conduce all'elegante doppio living con piacevole affaccio sul verde e alla moderna cucina abitabile. La zona notte è composta dalla camera master con ampia cabina armadio e bagno en-suite.
L'appartamento è dotato di aria condizionata. 
Completa la proprietà un'ampia cantina; sono inoltre disponibili box nello stabile (prezzo a parte).
Via Gabba è una strada a traffico limitato con servizio di guardiania e di controllo. Posta esattamente tra Brera e il Quadrilatero, questa elegante via residenziale è molto tranquilla, gode di tutti i servizi del centro ed è ottimamente collegata con il resto della città.",132,0 m²,Altro,3,132,0 m²,100 %,Principale,132,0 m²,TRUE,NA,NA,NA,NA,"2","4500","132","Bilocale via Fratelli Gabba, Milano"
"132","82391428",45.4467,9.16370,"via eugenio villoresi C.A.","150","1960","1° piano, con ascensore, con accesso disabili","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano",NA,2020-09-14,"Classe A/2, rendita € 451","- - cancello elettrico- - - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - armadio a muro- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - cantina- - - giardino comune- - - infissi esterni in doppio vetro / pvc- - - esposizione doppia- -","8","TEMPOCASA Milano Romolo",NA,"Affitto",NA,"7 piani",NA,"AFFITTO VIA EUGENIO VILLORESI 
VIA EUGENIO VILLORESI – NAVIGLIO GRANDE: A pochi passi dalle stazioni MM Porta Genova e Romolo (MM2) e nelle immediate vicinanze di due tra le Università più importanti (IULM e NABA), proponiamo in uno stabile signorile con ascensore, RISTRUTTURATO ED ARREDATO BILOCALE. composto da: ingresso, soggiorno, cucina abitabile con balcone, camera da letto matrimoniale, ampio bagno finestrato. Tranquilla esposizione doppia.
1000,00 CANONE MENSILE + SPESE CONDOMINIALI 150,00
PER CONCORDARE UN APPUNTAMENTO O RICEVERE ULTERIORI INFORMAZIONI CHIAMARE IL N.0283412630",70,0 m²,Abitazione,1,70,0 m²,100 %,Principale,70,0 m²,TRUE,NA,NA,NA,NA,"2","1200","70","Bilocale via Eugenio Villoresi, Milano"
"133","82852051",45.4584,9.18590,"ottimo stato piano rialzato, C.A.","120","1958","Piano rialzato, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-28,"Classe A/2, rendita € 1.301","- - cancello elettrico- - - fibra ottica- - - porta blindata- - - armadio a muro- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - giardino comune- - - infissi esterni in doppio vetro / legno- - - esposizione doppia- -","20","Epoca Immobiliare S.a.s di Stefania Ammendolia & C.",NA,"Affitto",NA,"6 piani",NA,"M3 Missori/Disciplini Proponiamo in affitto, in contesto signorile con portineria, appartamento composto da ingresso, soggiorno, ampia cucina arredata inclusa lavastoviglie, bagno e camera. Vari armadi a muro, parquet, serramenti in legno con doppio vetro, riscaldamento autonomo, climatizzato.
L'appartamento è ubicato a pochi passi dal Duomo, dalla Scala e dalle vie centrali dello shopping.
Nelle immediate vicinanze si trovano l'Università Statale, gallerie d'arte, musei, terme, parchi verdi e negozi di prima necessità.
Per ulteriori informazioni non esitate a contattarci al 335/6089584 referente Stefania Ammendolia. La nostra sede ""Epoca Immobiliare"" si trova a Milano Corso Sempione,50. Riceviamo solo su appuntamento. Valutazioni gratuite per locazioni e vendite. Consulenze in materia Immobiliare, condominiale. Servizi di contrattualistica immobiliare, certificazioni energetiche e consulenze per valorizzazione patrimoni immobiliari. www.epocaimmobiliare.com",68,0 m²,Abitazione,Piano Rialzato,68,0 m²,100 %,Principale,68,0 m²,TRUE,NA,NA,NA,NA,"2","1180","68","Bilocale ottimo stato, piano rialzato, Milano"
"134","81464687",45.4707,9.20858,"via kramer C.A.","150","1900","4° piano, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina abitabile",NA,"Buono / Abitabile","Autonomo, alimentato a gas","Autonomo, freddo",2020-09-25,NA,"- - videocitofono- - - porta blindata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","20","ampimmobili",NA,"Affitto",NA,"5 piani",NA,"via Antonio Kramer, adiacenze MM Porta Venezia e MM Palestro, in stabile d'epoca con servizio di portineria e ascensore, si propone un trilocale completamente arredato di ca. 90 mq su due livelli posto al quarto e ultimo piano. L'immobile è stato oggetto di ristrutturazione, con il supporto di uno studio di architettura e arredato con mobili di design. L'abitazione si compone di ampio soggiorno, cucina a vista con zona pranzo annessa, bagno cieco, studio con un divano letto dal quale si accede attraverso una scala al piano superiore dove troviamo un' ampia camera da letto mansardata, disimpegno con armadiature in vetro acidato, secondo bagno con velux, armadiature guardaroba e ripostiglio. 
L'unità gode di doppia esposizione e risulta essere luminosa e silenziosa.
Gli impianti di riscaldamento e aria condizionata in camera da letto sono autonomi. 
La zona è caratterizzata dalla presenza di negozi, edifici scolastici e dai giardini pubblici Indro Montanelli di Palestro. 
CANONE MENSILE COMPRESO SPESE CONDOMINIALI: Euro 1.850,00 Per informazioni contattare: ampimmobili - 02.876148 - 02.89092552 - 333.4345694",97,0 m²,Abitazione,4,97,0 m²,100 %,Principale,97,0 m²,TRUE,€ 1.800,€ 1.700,7,7,"3","1700","97","Trilocale via Kramer, Milano"
"135","81019189",45.4773,9.21030,"via jan C.A.","110","1930","Piano rialzato, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano",NA,2020-09-07,"Classe A/4","- - fibra ottica- - - videocitofono- - - esposizione interna- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","15","Capital Immobili srl",NA,"Affitto",NA,"4 piani",NA,"Rif: MI27FT - Porta Venezia - MM LIMA. Disponibile dal 1 Settembre . In splendido stabile epoca con portineria e ascensore, proponiamo, con esclusiva, in locazione bilocale ristrutturato e arredato. L'immobile è situato al piano rialzato all'interno di una corte non accessibile da strada. ingresso indipendente , non vi sono vicini. tripla esposizione sulla corte interna. L'appartamento è composto da soggiorno con balcone e cucina a vista, bagno padronale finestrato con vasca, camera matrimoniale con balcone. Riscaldamento centralizzato, no aria condizionata , no cantina. contratto con cedolare secca, No società. Si richiede all'inquilino di rimanere almeno due anni di contratto.
Canone mensile: € 950,00
Spese condominiali mensili: € 110,00
Per info: info@capitalimmobili.it - Tel: 02/5511593",55,0 m²,Abitazione,Piano Rialzato,55,0 m²,100 %,Principale,55,0 m²,TRUE,NA,NA,NA,NA,"2","950","55","Bilocale via Jan, Milano"
"136","82376790",45.4659,9.21327,"via mameli C.A.","300","1820","2° piano, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina a vista",NA,"Nuovo / In costruzione","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo/caldo",2020-09-16,NA,"- - porta blindata- - - balcone- - - portiere intera giornata- - - arredato- - - cantina- - - giardino comune- -","15","SFORZA REAL ESTATE di Gianluca Frigo – Partner of L’immobiliare.com – Milano Indipendenza",NA,"Affitto",NA,"5 piani",NA,"Via Mameli, in contesto d'epoca molto elegante, affittasi al terzo piano corpo interno, Trilocale perfette condizioni Arredato ogni confort, composto da ingresso, cucina/soggiorno, due camere, due bagni, A./C.ascensore, custode, subito disponibile. Sforza Real Estate è un'agenzia immobiliare specializzata nella locazione e compravendita di immobili residenziali, vanta una clientela consolidata e referenziata. Per inviarci Le Vostre richieste o per offrirci appartamenti, previo accurata valutazione, potete scrivere a info@sforzarealestate.com, oppure visitare il nostro sito www.sforzarealestate.com Uff: 02.39680197",95,0 m²,Abitazione,2,95,0 m²,100 %,Principale,95,0 m²,TRUE,NA,NA,NA,NA,"3","2000","95","Trilocale via Mameli, Milano"
"137","82247364",45.4511,9.19242,"viale bligny 23","150","1970","Piano terra, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-25,NA,"- - cancello elettrico- - - fibra ottica- - - videocitofono- - - porta blindata- - - esposizione interna- - - reception- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - giardino comune- - - infissi esterni in doppio vetro / legno- -","14","DOMUM",NA,"Affitto",NA,"9 piani","1 all'esterno","Viale Bligny, n stabile signorile a pochi passi dall'Università Bocconi, in zona servitissima da attività commerciale di vario genere, da mezzi di superficie tram 29-30 a poche fermate da MM3 MM2 ,vicinissima al centro, disponiamo di appartamento composto da soggiorno con angolo cottura a scomparsa, camera e bagno. Riscaldamento centralizzato, climatizzato, posto auto €900 al mese +spese. LIBERO DA ottobre 2020 INFO. DOMUM SERVIZI IMMOBILIARI 02/58309611- 366/6462754 
Viale Bligny, an elegant building a few steps from Bocconi University, in an area well served by various types of commercial activity, by tram 29-30 surface vehicles a few stops from MM3 MM2, very close to the center, we have an apartment with living room with retractable kitchenette, bedroom and bathroom. Central heating, air conditioning, parking space € 900 per month. FREE FROM October 2020 INFO. DOMUM IMMOBILIARE SERVICES 02 / 58309611- 366/6462754",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"2","900","55","Bilocale viale BLIGNY 23, Milano"
"138","82624845",45.4513,9.17325,"via ripa di porta ticinese 47","33",NA,"1° piano","Appartamento","1 camera da letto, cucina abitabile",NA,"Nuovo / In costruzione","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-15,"Classe A/3","- - cancello elettrico- - - porta blindata- - - esposizione interna- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","20","DOMUM",NA,"Affitto",NA,"4 piani",NA,"Via Ripa di Porta Ticinese, a pochi passi dalla Nuova Darsena, nella meravigliosa cornice del Naviglio Grande, romantica zona pedonale, nello stabile in cui ha vissuto e colto ispirazione la famosa poetessa milanese Alda Merini, disponiamo di nuovissimo appartamento con affaccio interno, composto da ampia cucina abitabile, bagno finestrato, camera/soggiorno, arredato con gusto, climatizzato e dotato di riscaldamento autonomo. APPARTAMENTO DEDICATO AD UN SOLO CONDUTTORE. Solo referenziatissimo! Disponibile dal 1 novembre. € 1000 spese comprese
info e visite 3475836066",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"1","1000","40","Monolocale via Ripa di Porta Ticinese 47, Milano"
"139","82315218",45.4640,9.16418,"viale san michele del carso C.A.","150","1970","4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina semi abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-08-31,"Classe A/3","- - cancello elettrico- - - fibra ottica- - - videocitofono- - - porta blindata- - - esposizione esterna- - - reception- - - balcone- - - terrazza- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - giardino comune- -","16","Vesta Immobili",NA,"Affitto",NA,"6 piani",NA,"Rif: Bilocale San Michele del Carso affitto. - CONCILIAZIONE: viale San Michele del Carso In signorile stabile degl'anni '70 a pochi passi da CORSO VERCELLI e dalla MM CONCILIAZIONE proponiamo al quarto piano splendido appartamento di 65 mq composto da: ingresso su ampia zona giorno, cucina semi abitabile aperta sul soggiorno ampia camera matrimoniale con terrazzino e bagno.
L'appartamento è caratterizzato da grandissime finestre a tutta parete che garantiscono un incredibile luminosità ad ogni ora del giorno.
Il bilocale è ammobiliato e dotato di ogni confort porta blindata, aria condizionata, tapparelle elettriche ecc. 
Luminosissima e silenziosa esposizione esterna.
Richiesta € 1.350 + 150 di spese condominiali. Riscaldamento centralizzato. 
Contratto transitorio annuale e richiesta documentazione reddituale.
 Vesta immobili 02.58118683 - 331.4467530 - info@vestaimmobili.it",75,0 m²,Abitazione,4,75,0 m²,100 %,Principale,75,0 m²,TRUE,NA,NA,NA,NA,"2","1350","75","Bilocale viale San Michele del Carso, Milano"
"140","80969025",45.4668,9.15600,"piazza piemonte C.A.","140","1930","4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Buono / Abitabile","Autonomo, a radiatori","Autonomo, freddo/caldo",2020-08-26,NA,"- - portiere intera giornata- - - impianto tv centralizzato- - - arredato- -","20","B&S di Alberto Menozzi & C. S.A.S.",NA,"Affitto",NA,"6 piani",NA,"MM De Angeli/Wagner precisamente in Piazza Piemonte, affittiamo completamente arredato in caratteristico stabile signorile con ringhiera, appartamento tre locali più bagno, così compostio sala da pranzo con angolo cottura, camera matrimoniale, grande soggiorno, bagno finestrato con doccia. L'appartamento tranquillo e luminoso è in duplice esposizione ed è dotato di un arredamento giovanile come si evince dalle fotografie e di un impianto di climatizzazione in tutti i locali . Servizio di portineria da lunedì a venerdì per l'intera giornata.
Richiesta € 1350,00/mese più spese condominiali € 140,00/mese; restano esclusi : il riscaldamento perchè autonomo,e le utenze di luce , gas , tari. Volendo già disponibile.
B&S - tel. 024985347",75,0 m²,Abitazione,4,75,0 m²,100 %,Principale,75,0 m²,TRUE,NA,NA,NA,NA,"2","1350","75","Bilocale piazza Piemonte, Milano"
"141","81508481",45.4655,9.17400,"via aristide de togni 1","75","1940","1° piano, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo/caldo",2020-09-28,"Classe A/3","- - fibra ottica- - - porta blindata- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - cantina- - - infissi esterni in vetro / legno- -","17","RE/MAX Reliance",NA,"Affitto",NA,"4 piani",NA,"All’interno di uno stabile d’epoca con servizio di portineria tutta la giornata, proponiamo in locazione luminoso trilocale di circa 80 mq posto al 1° piano con ascensore. Al momento adibita ad ufficio la soluzione verrà consegnata completamente ristrutturata e commutata AD USO ABITATIVO arredato di sola cucina. L’immobile si compone di ingresso, cucinotto, soggiorno con ampio balcone, camera da letto matrimoniale, seconda camera e bagno con box doccia. Completa l'immobile un ampia cantina.
La prorpietà chiede fideiussone bancaria pari a 3 mensilità.
Per informazioni chiamare il 392-1560365",80,0 m²,Abitazione,1,80,0 m²,100 %,Principale,80,0 m²,TRUE,NA,NA,NA,NA,"3","1600","80","Trilocale via Aristide De Togni 1, Milano"
